"ID","Gender","Married","Age","Children","Health_index","Salary","Housing","Location","History","Strategy","AmountSpent"
"8f1f3c6da5d3169a6498dfd52dd47e37","Male","Married","Young",0,3,36500,"Loan","Close","Medium","Call",1140
"fcb72ad4ac46e6fdf7b541ae48ed0fb8","Female","Single","Adult",1,2,43300,"Rent","Close",NA,"Brochure",1021
"df7b043dedc68a2fb78a2421c8ee61bb","Male","Married","Young",1,3,76700,"Rent","Close","Medium","Brochure",1431
"aa98c9d886bdbc11c6eba1869c657f67","Male","Married","Adult",1,3,123000,"Loan","Far","High","Call",5878
"3736545884b3dbe1ed9de01f7cf99f15","Male","Single","Young",3,3,56300,"Own","Close","Low","Brochure",321
"7a66c437236355e2b4c76fd2e6000e3c","Male","Married","Young",0,1,70000,"Own","Close","High","Message",1974
"b4cfeb8873320f1ace7587c327543a00","Male","Single","Young",0,2,48100,"Own","Close","Medium","Brochure",1640
"989dfee99c742979336dd7644341d533","Female","Married","Young",0,2,79400,"Own","Close",NA,"Message",1175
"e2e9cd63630d2b5c0d28af666a5115e4","Female","Married","Adult",3,2,63700,"Own","Close","Low","Message",364
"9b8cfc18c26100a3594d4d97233e05d2","Male","Single","Young",0,2,21200,"Loan","Close",NA,"Call",417
"a8e9b2b5c74e8e87f8e7a5ef3ec29d8e","Male","Single","Young",0,2,53900,"Rent","Close","Medium","Message",1060
"694251d16bde844cf77ba536746f4bea","Female","Married","Adult",0,1,118800,"Own","Close","High","Call",2176
"71bc69a74b3f594e49749b8d24cb55ca","Female","Married","Adult",3,2,79400,"Loan","Close","Low","Message",200
"a5b6e03992787442f832a3c819874996","Female","Single","Adult",0,3,20400,"Own","Far",NA,"Message",513
"2a46048d2c6deb3bdd3f4630cd4c47c0","Male","Single","Young",0,3,52400,"Own","Close",NA,"Brochure",857
"5013049d01d4ddec59fd63e0685d2bf0","Female","Single","Young",0,2,17600,"Rent","Close","Low","Call",224
"9f4fc59776225638d8014205a101c97c","Male","Single","Adult",0,2,23500,"Own","Close","Low","Message",371
"afd04d73f30607efcb64bb80c2c94721","Male","Married","Adult",2,3,56900,"Rent","Close","Low","Brochure",687
"c23bb1b3a4dfc29b53bfa82f606e9721","Male","Married","Adult",2,1,95100,"Own","Close","Medium","Call",809
"1d9fa737c2b2fe1368524df56523626d","Male","Married","Adult",2,3,119800,"Own","Close","Medium","Message",2090
"e6eeb7fe4961601aa19686cfaad2e744","Male","Single","Adult",0,3,58700,"Own","Close",NA,"Call",1479
"7be09f19fbe2c5c57992b3fddc0e2de0","Female","Married","Adult",2,2,76700,"Own","Close","Medium","Message",534
"6d119d27b9abe00949daa34359dcc7ea","Male","Married","Young",1,2,67600,"Rent","Close","Medium","Brochure",1172
"169b73873d27c4db62baf6b11bdad91a","Male","Single","Young",2,3,61500,"Loan","Close","Medium","Message",968
"ccaa62f64925392a9a1bfc70b7ce17b3","Female","Married","Adult",0,2,72900,"Own","Close","High","Brochure",753
"68f677f70572c11c31ad4df6a05672ba","Female","Single","Young",0,1,21200,"Loan","Close","Low","Message",242
"f05429e5571931e029b560c7f2fe3beb","Male","Single","Young",1,2,32400,"Rent","Close","Low","Call",515
"48b0a9ccb2ecfb022fff5a7c7cc9f508","Female","Married","Adult",3,3,62200,"Rent","Close",NA,"Message",2119
"ceac54f450ddee7a6cf4cce70ab8b5bc","Female","Single","Adult",0,1,24400,"Rent","Close","Low","Message",491
"d02c437cd897afb76926e3b888689674","Male","Married","Adult",3,2,66500,"Own","Close","Low","Call",286
"8895a71ef850d13f8d1f0c826aa5f89e","Female","Married","Young",0,2,72200,"Rent","Far","High","Call",3069
"8372ac449df47fd244a9602c518e8464","Female","Single","Young",2,1,16900,"Own","Close",NA,"Brochure",281
"bdbe0b232a2fff49c1be8a465dd0eff7","Male","Married","Adult",0,3,56300,"Own","Close",NA,"Brochure",1608
"033e9c2bff1d0f4e53ad945ef5c8c7e5","Female","Single","Young",0,3,22000,"Own","Far","Medium","Brochure",736
"6eedaf97bb171adb55343a60772d810d","Female","Single","Young",2,1,18800,"Own","Close","Low","Message",170
"71cb808a8c389ad29a88375788443789","Female","Single","Young",2,1,26600,"Loan","Close","Low","Call",245
"73a8c20ec67cac388dcd213814914b36","Female","Married","Adult",0,3,72100,"Loan","Close","High","Message",3052
"ca9121c387970175e66ae0d05117b6b6","Male","Single","Young",0,1,55600,"Loan","Far","High","Message",1786
"61a44436086f298c94f9a21b02b29696","Female","Single","Young",3,3,14600,"Rent","Close","Low","Brochure",0
"b6db148609cee6ea5ef606cf6cd03a6b","Male","Married","Young",0,3,45900,"Rent","Close","Medium","Call",1645
"c1a36c47331107129eff2cb90283704d","Female","Single","Young",0,1,15100,"Rent","Close","Low","Brochure",274
"976e1cec462cbb5c238de61d82a73add","Male","Married","Young",3,2,140700,"Loan","Close","Medium","Message",1001
"2ded32efff5b404c926b1e58b2ec9253","Male","Married","Adult",0,1,90300,"Loan","Close","High","Message",1944
"e203a944340a7037aa7c1f2951d57bdc","Male","Married","Young",0,1,95900,"Loan","Close","High","Call",2585
"0c5ea80343105e0dc726ba95c4850f74","Male","Single","Adult",0,1,20800,"Own","Far",NA,"Message",260
"1739ec36fc6778a5ab1a71ed2bfe6483","Male","Married","Adult",0,2,98400,"Loan","Close","High","Message",1414
"c2bc068ca051cfac82519962715f9fc0","Female","Single","Young",2,3,15000,"Own","Close",NA,"Call",341
"284e881b1f462cc41d8942e6ab54080d","Male","Single","Adult",1,1,17700,"Rent","Close","Low","Message",268
"710309e23f39ea654bb6dc84124d3c15","Male","Married","Young",1,1,102400,"Own","Close","High","Message",1237
"ba535cf1f7ebfcee0ec49504145e38a6","Male","Single","Adult",1,1,17800,"Loan","Far",NA,"Message",589
"9c56610ffd4ee33341a91f7f5fd55e77","Male","Single","Adult",1,2,13800,"Rent","Far","Low","Message",368
"2e12c8ca26869fbff79bcf845d1e4aa8","Female","Single","Young",1,2,50500,"Rent","Close","Medium","Call",940
"7db3410ca2690eb1a76eb94428eafb09","Female","Single","Adult",3,3,42000,"Own","Close","Low","Brochure",232
"d9bd2042e3a496b97accadad9fd4c80b","Male","Married","Young",3,1,95800,"Loan","Close","Low","Message",678
"e7cc49037ee62de6fac22f33fe7676a6","Male","Single","Adult",0,3,15200,"Rent","Close",NA,"Call",324
"ea9b56621994c4a951edb6fa2243ed7e","Male","Single","Adult",2,1,15800,"Rent","Close","Low","Call",147
"93c3cf9be525b8f2a476c9274e3d81da","Male","Single","Young",0,1,51400,"Own","Close",NA,"Message",694
"b4f8f1c5b7cae10cf051874399efd397","Female","Married","Adult",0,1,38200,"Rent","Close","Medium","Call",526
"1ce79576a513018956c3613b8afd6b60","Female","Single","Adult",1,1,39900,"Rent","Close","Low","Call",586
"5c5f1f55c86a7a7efd5f04b6c1b87d59","Female","Single","Adult",2,1,21600,"Rent","Close",NA,"Brochure",491
"22beb1fbe6baae4ed52efee02c3b2a1a","Female","Married","Adult",0,2,65900,"Rent","Close","High","Call",1436
"fcbf46643fb9dff1be6d2f3813464012","Female","Married","Adult",1,1,97500,"Loan","Close","High","Call",1280
"1ebac515602060b71d7f4d157f9b3185","Male","Married","Young",0,2,63000,"Loan","Far","High","Call",2107
"04da77609f063d15a034590ec7307c2b","Female","Single","Adult",0,1,31900,"Rent","Far",NA,"Brochure",860
"9535dd888f1826efa55b3958a11906e8","Female","Single","Young",1,3,45500,"Own","Far",NA,"Call",1624
"3ac18e5510f9f401189fffd282423537","Female","Single","Young",0,3,12800,"Loan","Close",NA,"Brochure",230
"766ef5877ace0130b6e26cca176d2a97","Female","Married","Young",2,1,12600,"Rent","Far","Low","Call",164
"df0fd947f60dfe9efbacc365cde7bfd9","Male","Single","Young",3,2,50700,"Loan","Close","Low","Brochure",157
"819ed95e2587e9f648b364dd48c274d1","Female","Single","Adult",3,2,17900,"Own","Close","Low","Brochure",62
"6dedfb7f1e0d04ff97c3afb9aaab2a68","Female","Single","Young",1,3,14400,"Rent","Close","Low","Call",223
"cfd9c3f22d98a1fc4a479aeb97337c96","Female","Single","Adult",0,3,23800,"Loan","Close","Low","Call",438
"cb7808e6612441a0f70268fac8f03fc5","Male","Married","Young",3,1,84700,"Own","Close",NA,"Call",2705
"b45fb1eec610a7ce94234ac0a87217c7","Female","Single","Young",1,1,36900,"Own","Close","Low","Brochure",371
"53a86de1cb7fea203b5bd8e8ef220882","Female","Single","Young",0,3,20600,"Rent","Close","Low","Brochure",201
"d0740fa795082405f0b3e9d96089a941","Male","Married","Adult",0,2,41500,"Loan","Close",NA,"Brochure",1213
"64bf3536025efa0083b0fdae2c639b5d","Male","Married","Young",2,2,83100,"Rent","Close","Medium","Message",586
"c630ea561573a3b8ed31ea7a71ee198f","Male","Married","Adult",2,1,88700,"Loan","Far","High","Brochure",2693
"95db67f0c33b82101f5a5685c071ccb1","Female","Married","Adult",0,3,54700,"Loan","Close","Medium","Message",1404
"10e33e4134e825176035a4574d8aee29","Male","Single","Adult",2,2,68900,"Loan","Close",NA,"Brochure",2784
"54aacf2288a10a7111bc6cc3b06654d6","Female","Single","Adult",2,3,22200,"Rent","Close","Low","Message",275
"84af19978d2add8024701afa74483208","Female","Married","Adult",1,2,70900,"Own","Close","Medium","Call",794
"4073012a5d188b80589e521c001d7d0f","Male","Single","Adult",0,2,55900,"Own","Close","Medium","Brochure",964
"b006757f566a3dd9266c125b5a682090","Female","Married","Adult",1,1,80800,"Rent","Close",NA,"Message",1598
"7ef36baef1b18fd8ce9395f64d978a69","Male","Married","Adult",3,3,100600,"Rent","Far","High","Message",2838
"7ebc8f59306bbefa69c0e369e62fc870","Female","Single","Young",0,1,39900,"Rent","Close",NA,"Message",619
"2ff12cb2ad17db84b97d995cb3a0ff8b","Female","Married","Adult",3,2,71200,"Own","Close","Low","Message",392
"fae96cea7e7ba724f10c0fbd58a95945","Female","Married","Young",0,2,61000,"Rent","Close",NA,"Call",1850
"348b1934ad921f94020b6682313829d9","Male","Single","Young",0,3,38700,"Own","Close",NA,"Brochure",1506
"18803c9e4635daf419b2c60fa74c36c7","Male","Married","Young",0,3,98900,"Own","Far",NA,"Message",3126
"6770818a550c67811dfac70b67dada56","Male","Single","Young",0,2,64300,"Loan","Close",NA,"Call",1325
"c91f1ed64358e1faf340f30624280a90","Female","Married","Adult",0,1,75600,"Loan","Close",NA,"Brochure",1541
"0829cbcda943b7173c9ce9be5de8c764","Female","Married","Adult",0,2,53700,"Loan","Far","High","Message",2491
"62415e0ffdf50fe4ee8334a344e6a7ff","Male","Single","Young",0,2,66600,"Own","Close","High","Call",1177
"90f92bd1b0dbf1f082b76e2a3d246c12","Female","Married","Young",0,2,89000,"Rent","Close","High","Call",1487
"79ac4549f75d5111ec9ce92b4a87908a","Female","Single","Young",2,1,18200,"Own","Far","Low","Call",322
"e669f73b90b43acc27ec1fe1f5e5e8a2","Female","Married","Adult",1,1,73600,"Own","Close","Medium","Message",647
"fbe0796fd2246ccfbd2d10692852f2e9","Female","Single","Adult",0,3,45600,"Own","Far","High","Brochure",1322
"d7274ef4ec9a9dcc6a81b738367130f3","Male","Married","Adult",0,3,73000,"Own","Close",NA,"Brochure",1534
"c2c572b876b855cdeeac2db57f723639","Male","Single","Young",3,3,29600,"Rent","Close",NA,"Brochure",583
"f8fbd4cde3452d7e9996464879519d7b","Male","Married","Adult",1,1,92900,"Rent","Close",NA,"Brochure",1705
"325bbcab90ad9564e84a892f4e4d24a7","Female","Single","Young",0,1,13900,"Loan","Far","Low","Message",191
"56f38ef80a891e09a7cdc76e7c6a2c76","Male","Married","Young",3,2,64300,"Loan","Close","Low","Call",239
"27609eb49807ecc2d65113ce3e4803f6","Male","Married","Adult",2,1,77100,"Loan","Close","Medium","Message",568
"06f8c77eca8f8bb2322f9961ccc9ea6d","Female","Single","Young",3,3,27500,"Rent","Close",NA,"Message",571
"ecf438c380578f10bbb52d41bca640b3","Male","Married","Adult",0,3,81800,"Loan","Close","High","Call",919
"b667ae7bf8aab56b0130a0a66351bfa6","Female","Married","Adult",0,2,41700,"Loan","Close","Medium","Brochure",1398
"2a5a6adb8a25d679cf5c5734797bd320","Female","Married","Young",0,2,51000,"Loan","Close","Medium","Message",1025
"f5db31359781ee44b593166a6e9d4432","Male","Single","Young",1,1,55900,"Own","Close","Medium","Message",909
"dfde2b6696a97b6b388fa3603c4b1cc5","Male","Single","Young",2,1,19800,"Loan","Close","Low","Message",209
"f9d505559575e4f382f45c7bc8617dac","Male","Single","Adult",0,2,17600,"Loan","Close",NA,"Brochure",245
"3015db07a5c6e8ca11f31c20ff91e446","Male","Married","Adult",1,3,84100,"Loan","Far","High","Brochure",2362
"bfd71c44c5317bab0cd8a8f749be299f","Male","Married","Adult",0,3,85600,"Own","Close","High","Message",3380
"116b3db51779d6d6d3a6d734b7cf9219","Male","Single","Young",0,3,13400,"Rent","Close","Low","Call",424
"45cf9551b3da9710f3b1b6ce1622e03e","Female","Married","Adult",1,1,47200,"Own","Far","Medium","Message",1272
"99dbeae17d39629b2ccfad606206006e","Male","Married","Young",1,1,96300,"Own","Close","High","Message",1909
"602b68533afa6891c902b5a162ef83fb","Male","Married","Adult",3,3,60500,"Rent","Close","Low","Call",340
"c8301bdba498a12a0c4738a3e0cec744","Female","Single","Adult",1,2,35800,"Rent","Close",NA,"Brochure",1355
"cdf7d26bd9fe96b94cd87914b861d446","Male","Married","Adult",3,3,106100,"Loan","Close","Low","Call",472
"2aab59c89f114efc4fda5184cff521e0","Male","Single","Young",0,1,18000,"Rent","Close","Low","Message",303
"ea0f6656707aed75284832b90c331697","Male","Single","Adult",1,1,50000,"Own","Far",NA,"Brochure",1079
"a335bd37f4d261fce5b2cbc6950d511b","Female","Single","Young",0,1,58200,"Own","Close","Medium","Brochure",981
"0594a1e5b8524a12ee58d4e9357d52ad","Female","Single","Young",2,3,13500,"Own","Far","Low","Call",160
"4c25c4e2aaa6720fba5107052f1affb3","Female","Married","Adult",1,2,59900,"Loan","Close",NA,"Brochure",613
"bae25bf65be4f41e2125305a3bf756bc","Female","Single","Adult",1,1,18400,"Rent","Far","Low","Message",662
"d9f543e066f95d795ca9ac054ccc60ff","Male","Married","Adult",3,1,62800,"Loan","Close","Low","Brochure",177
"3c4f9155b259ede7513d09db4d929b3c","Male","Single","Young",0,3,70000,"Own","Close","High","Brochure",785
"93ac0079353b4195b336ad1f1f3d885d","Female","Single","Young",1,1,13600,"Rent","Far",NA,"Call",349
"1157e7d76d00a7ef37b9e6b63a0f203a","Female","Married","Young",3,3,97400,"Loan","Close","Low","Brochure",213
"e9377cd3ec896c09bc804263cc21a556","Female","Married","Young",0,3,37500,"Rent","Far","Medium","Call",1578
"66ec904d5d3c71f044c46239e2824d44","Female","Single","Adult",0,3,22800,"Loan","Close","Low","Call",258
"7eabcf511ea239ac26723e504555d5a4","Female","Single","Adult",0,2,14200,"Rent","Close",NA,"Call",192
"1c75a2dddae88c123aea9452ce4e8c06","Male","Single","Young",0,3,18700,"Loan","Close","Low","Brochure",289
"6dcf8481af3beb286ead2d46228e6580","Male","Married","Young",1,3,107400,"Own","Close","High","Message",1821
"24900fa42e955d402baa8c471efecf9a","Female","Single","Young",0,1,28900,"Loan","Far","Medium","Message",905
"0406df6695d595c9ea1ad7ffaaa0129d","Male","Married","Adult",2,1,38400,"Own","Close","Low","Message",188
"7abfb5ee4067d14dd1190ea69fbb51d5","Male","Single","Adult",0,3,54200,"Loan","Close",NA,"Brochure",1405
"9c3a61b3319d0bd08502ced963ecea64","Male","Married","Young",0,2,102700,"Rent","Close",NA,"Message",2381
"57035a24572ef83d039a514a82f82032","Female","Single","Young",1,2,13300,"Rent","Close","Low","Call",184
"b2ce3dcea60b31cc04bbc815a1e6ba9a","Male","Single","Adult",3,2,60200,"Rent","Close",NA,"Brochure",1364
"e1ba0e021de6e2ddce8ba58b914b07c5","Male","Single","Young",0,2,21400,"Own","Close",NA,"Message",414
"f7485de1555894a1e0934373272a07a5","Female","Single","Young",2,3,21700,"Own","Close",NA,"Call",387
"f0586afe09e479f008476866e65840ab","Male","Single","Adult",1,3,23200,"Own","Close","Low","Message",504
"2f7dbaf069da4bfc7d8f9dc63ae8ac38","Male","Married","Adult",2,1,64800,"Own","Close","Medium","Call",574
"29f79f5c860f6fc0ce9d407a8987e9bc","Male","Single","Young",0,3,55600,"Rent","Close","Medium","Brochure",984
"8f14cac8389cc60368aa8f85812a8d05","Male","Married","Adult",0,1,89500,"Rent","Far","High","Brochure",5209
"d6948640d49d6ea76275d1bb7de020ca","Female","Single","Adult",1,2,12500,"Rent","Far",NA,"Brochure",422
"ffcdc63efc2cc6c805a8d95b80dc8ba2","Male","Married","Young",0,1,87000,"Rent","Close","High","Call",1594
"5d2380c1321c1ce445f1c8b106376608","Female","Single","Young",3,2,31200,"Rent","Far",NA,"Call",1087
"55043683b3204425604bee72e4cbe1b3","Female","Single","Young",1,1,13700,"Rent","Close",NA,"Call",163
"8821d1460401a6c022f3ad619bec3d2b","Male","Single","Adult",3,1,55500,"Loan","Close","Low","Call",427
"ec01564f63ddb7e027144a65bc32ac1e","Female","Single","Young",1,3,58600,"Loan","Close","Medium","Brochure",624
"61e6d31ee0876c47d268a75755721a37","Female","Married","Adult",1,3,55900,"Own","Far",NA,"Call",788
"d3c97d6465b57b8a3ea0b13bdaf233ae","Female","Single","Young",2,1,13700,"Own","Far",NA,"Message",414
"0daa30fc53914ca06024d9680384c90e","Female","Married","Adult",0,1,81400,"Own","Far","High","Message",3001
"297c63b680f9b503faa8c0503c4f1c51","Female","Married","Adult",0,2,90500,"Rent","Close","High","Call",863
"a832fae8ad746687896a24dbd14de1d0","Female","Married","Young",1,3,82200,"Rent","Close",NA,"Brochure",1517
"7756cdf76387c0fd20e3139d5f1b898d","Male","Married","Young",3,1,65400,"Own","Far",NA,"Brochure",836
"4202b8c988e5930028f011ec08f5affc","Male","Single","Young",0,1,74400,"Rent","Close","High","Brochure",1152
"9598d5e470e33ff2f9cdcfed3ee0e4a6","Male","Married","Young",3,3,63300,"Loan","Far",NA,"Message",1408
"7f0fea4f898c2e454b475b37c72f5e27","Male","Married","Adult",0,2,51600,"Own","Far",NA,"Brochure",1082
"009036fe3b656100f626eae728501663","Male","Married","Young",0,1,55000,"Own","Far",NA,"Message",1162
"94ed4138dc5fe30a705a9de59842e860","Female","Single","Young",2,1,43900,"Rent","Close","Low","Brochure",358
"4ef9807c8b2693c7410211f7997a7899","Female","Single","Young",1,3,20300,"Rent","Close","Low","Brochure",304
"03a6702377d9b5f962e7b66d05441461","Female","Single","Adult",0,2,16300,"Own","Far",NA,"Message",360
"b6c9b0f2c62a65138227f2c16459039c","Male","Married","Young",2,1,97600,"Rent","Close","Medium","Message",1162
"7506d56270376e60e4f04cd65124d4d2","Female","Single","Young",0,2,15100,"Loan","Far","Low","Brochure",348
"b228449b84aa6508a201f3fcb1ed3692","Female","Single","Young",3,1,12500,"Own","Close",NA,"Brochure",206
"f19ba1d6b09655494c33b655973cf6a6","Female","Single","Young",2,1,10600,"Own","Close","Low","Message",114
"e9ce7ddd3c2dffae67dc4047973814ca","Female","Single","Young",1,1,41300,"Rent","Close",NA,"Call",932
"8b52b177655d45eb8e6aad483f6a15fc","Female","Single","Adult",2,1,27200,"Loan","Close","Low","Message",446
"0b87bc24b8f696e699808846b3e919ef","Male","Married","Young",1,2,102400,"Rent","Close",NA,"Message",2466
"0684140ed73de58a431a34d7ca73bd04","Female","Single","Young",1,3,27900,"Rent","Far",NA,"Call",576
"a33de17e9c5bf3eaa6f4e8810fc91d87","Male","Married","Young",0,1,23800,"Loan","Far",NA,"Call",428
"ff08b94c89767d935e4fee7466c7cbc3","Male","Married","Young",1,1,100000,"Loan","Close","High","Brochure",2247
"627507b6f5d15fff3bc96ef68643ff87","Female","Married","Young",3,3,43300,"Own","Far","Medium","Call",716
"9f2409c9d56e943b0e22a2ad79643add","Male","Married","Adult",1,1,65800,"Rent","Close",NA,"Message",1017
"8730e57a181e320b84e6fe5fe00740bc","Female","Married","Young",2,1,49700,"Loan","Close","Low","Brochure",613
"38123f48abfb2656ddfbb2a5fb30a739","Female","Married","Young",2,2,82300,"Loan","Close","Medium","Brochure",580
"301755bb4cdfc9e73cfeed1c62ec74fe","Male","Single","Adult",0,2,41200,"Loan","Close","Medium","Brochure",841
"81a328e7953bbe66ca402636a493723b","Male","Single","Young",0,3,29200,"Loan","Close","Low","Brochure",737
"f7b53d0465188e87faafa91ddb4a5888","Female","Single","Young",2,1,51900,"Rent","Close",NA,"Call",1162
"a01d8d13c8c2750d032e59e8f1d031f9","Female","Married","Adult",2,3,85500,"Loan","Close","Medium","Call",895
"53b82a34d751d560ca6d020ab04823d8","Female","Single","Adult",3,3,12400,"Loan","Far","Low","Message",205
"ffd3f93972dd4d9b52edda2c0c6bad6a","Female","Married","Adult",1,1,111900,"Loan","Close",NA,"Call",2340
"7f34dbec46be1c002d95bfe5bd7f8835","Female","Single","Young",1,2,40400,"Rent","Close","Low","Brochure",630
"dd89ed9b34c25b5afeb9180ace2ea0ba","Male","Single","Young",0,2,10900,"Loan","Far","Low","Message",407
"95793eb638490325b90cdca06382b401","Male","Married","Young",3,2,82400,"Rent","Close",NA,"Message",2122
"4193fc86a69f83c5d57fb278e2d260b8","Female","Single","Young",1,1,13200,"Rent","Close","Low","Message",227
"8bbc96ee7ff6e9fd9ac7e7d8ccd36400","Male","Single","Young",0,3,57800,"Rent","Close","Medium","Call",1149
"b04e1891fae33ae9e05b389a0fa7eda9","Female","Married","Adult",1,1,52200,"Loan","Close","Medium","Call",669
"8429db429bfb786b8a52a9c93b731952","Male","Married","Adult",2,3,64600,"Own","Far",NA,"Call",2935
"715df78800d76f179e02166aba488a32","Female","Single","Young",0,2,43100,"Own","Close",NA,"Brochure",1444
"d11b403b703b43bf4b46307aa5cb976f","Female","Married","Young",0,3,40100,"Rent","Far","Medium","Message",1384
"ff4878390ebbcfdfc7f2f0713e5c2b04","Male","Married","Young",0,3,84500,"Rent","Close",NA,"Call",1557
"52df89bfe0f7eb289a681caa86b97192","Male","Married","Young",0,2,34500,"Loan","Close","Medium","Call",802
"d9567dd014d503ab1848f456ce730244","Female","Married","Adult",1,3,61000,"Rent","Close",NA,"Brochure",1611
"b4c9ea9f643c703c960f6f09e317c277","Female","Married","Young",0,2,79300,"Loan","Far",NA,"Brochure",2047
"6a5b4037eb6c451cfc82cccc8f2209f3","Male","Single","Adult",0,1,44500,"Rent","Close","Medium","Message",1175
"7a2cc9f9c065d20a0e69c3b134db4b2a","Male","Married","Young",0,3,39700,"Loan","Close","Medium","Brochure",1011
"31caa85c95280384ff1217027fdef5ad","Female","Single","Young",0,2,30300,"Rent","Close","Low","Brochure",1062
"ab5c22c8fabb1bc6274f0a28ee3716b6","Female","Single","Young",1,1,20100,"Own","Close","Low","Brochure",271
"d0a617188e5002a4781ad4443cbf1a13","Male","Married","Adult",0,2,86500,"Rent","Far","High","Call",2690
"23bb523379eb68e22c21b848393a52c4","Female","Single","Young",0,1,42500,"Rent","Close","Medium","Brochure",918
"b8c4ad7ae67adc55e071dea3b95ed1ca","Male","Married","Young",0,3,102300,"Loan","Close","High","Call",2438
"e93ae1f73ce293b1e3fda835773d8ba9","Female","Single","Young",2,3,52600,"Loan","Far","Medium","Brochure",1307
"998bb9716e662722916932c10a5486a4","Female","Single","Young",2,2,37800,"Own","Far",NA,"Call",1185
"2be53e5794217d1c3544044f4eb44e44","Female","Single","Adult",2,1,20300,"Own","Close","Low","Message",180
"71efa70145a1603f6ecf4643f305d32d","Male","Married","Young",1,1,71600,"Own","Close",NA,"Brochure",1198
"73bddda4b762a098081844705caf4604","Male","Married","Young",1,3,54500,"Rent","Close","Medium","Call",1001
"3703b231af307cdf0bf661356d304ab9","Male","Single","Adult",0,2,54700,"Loan","Close","Medium","Message",1355
"9b19dd29cab2fbc4c407ec49fccdf8a0","Male","Single","Adult",2,3,58600,"Loan","Far",NA,"Brochure",989
"8f31ca6f3f00364ecfc2acd157e52388","Male","Single","Young",0,2,53800,"Own","Far","High","Brochure",1803
"4f09262edbdb1e53306164e09357f2d3","Female","Married","Young",3,1,131500,"Rent","Close",NA,"Message",2840
"7966d9b33b71af60ab9f4eb7aa3a93b2","Male","Single","Young",0,2,52200,"Loan","Far","High","Call",1909
"e09d613a23eefc32d86db67d91ede563","Male","Married","Young",1,1,37200,"Loan","Close","Low","Call",247
"54382d28e2a91823aead1c2d12a16e44","Male","Single","Adult",1,2,22900,"Loan","Far",NA,"Brochure",814
"881c6de520fe9a3f665f3554a9f51a4d","Male","Married","Young",3,1,55500,"Own","Close","Low","Brochure",216
"08d1847d10b6b6ee4fd7aec1ed0cfb13","Female","Single","Adult",1,1,12800,"Loan","Far",NA,"Brochure",365
"200fbfaebb9cba256d22e8c08260d35b","Female","Single","Young",2,1,17600,"Loan","Close","Low","Call",163
"050c1c28a4180eb2250c6009bf443d7b","Female","Single","Adult",0,2,28300,"Own","Far","Medium","Call",933
"12a618d6b5a4716a9934467f89a9ae1d","Male","Single","Adult",0,2,41900,"Rent","Close","Medium","Brochure",654
"16e50b6f8819698e89ef0111ecf55916","Female","Single","Young",3,3,14100,"Loan","Close",NA,"Brochure",153
"f68dc23d2344a2c6c460332399efb32d","Male","Single","Young",0,1,52100,"Loan","Close",NA,"Call",1668
"8724fc40fd13134120c996e419d392be","Male","Single","Adult",1,1,38700,"Own","Far","Medium","Call",1009
"a5e78a57a591daed390bb1839d456d28","Female","Single","Adult",1,3,44100,"Rent","Far","Medium","Call",1659
"41f80551123e275641e24c01b8e84131","Male","Married","Adult",1,3,79200,"Own","Far","High","Call",1905
"4ab4c1d7f4aaa7102b53b55362552f5d","Female","Single","Adult",3,3,22600,"Own","Close",NA,"Message",521
"20ab92837331261ff80011c66d0b4928","Male","Single","Adult",2,3,55100,"Loan","Close",NA,"Message",826
"689c89c250602df5607535d177ecf7a8","Female","Married","Adult",0,3,70400,"Loan","Far","High","Call",2610
"7f418e154412367b6e8e333335e4e2a5","Male","Married","Young",2,2,107300,"Own","Close","Medium","Message",1194
"03ebf2e1efff5b1bfc8eb4ba1c7101e5","Female","Married","Adult",1,2,66500,"Own","Close",NA,"Call",1181
"67f8c87e15e628305e5b86bd34dc7218","Male","Single","Young",0,1,10200,"Own","Close",NA,"Message",362
"cfce84fbd6b84a5b880d8df57a8b64b7","Female","Single","Adult",1,2,41000,"Loan","Far","Medium","Call",768
"4252e1b85e20ae637e4a639830918810","Female","Single","Young",1,2,26200,"Rent","Close","Low","Call",381
"d38a18b975f0223b07c3e3ff1efc9f6a","Male","Married","Young",3,2,72200,"Loan","Far","Medium","Message",1811
"ac63c0bd23b87e45d3416ab22497b12a","Male","Single","Adult",1,3,36700,"Loan","Far","Medium","Call",1218
"1ee79625614e1a051ac099ce7ac13db3","Male","Married","Young",0,3,74500,"Loan","Far",NA,"Message",1413
"a9f6ebe78094c5a41e4eb755a29cd4a4","Female","Single","Adult",1,3,60200,"Own","Close",NA,"Brochure",1748
"f89db40cfde12dfca278ddd1d7f7fc56","Male","Single","Adult",0,1,34500,"Rent","Close","Medium","Message",639
"bb6c583094c4a679b245fcea143507cf","Female","Married","Young",0,2,83700,"Own","Close","High","Call",1582
"946e921ef17b13d95c5d645dd71e00c1","Male","Single","Adult",1,3,14800,"Rent","Far",NA,"Call",376
"c720b85025cd71a39ab4d13e03a35f4f","Male","Married","Young",0,2,106400,"Loan","Close",NA,"Brochure",1757
"4d9bce435dfb107dea56cade353ceec6","Female","Married","Adult",3,3,42000,"Own","Close","Low","Message",105
"a303f93731d1a004ce70f797bb66327a","Male","Married","Adult",0,3,118800,"Rent","Close","High","Message",2631
"ef60a4ce59cf9accffdffdb8c6218795","Female","Single","Young",2,1,21900,"Rent","Far","Low","Message",486
